poll_id,question_id,race,cycle,location,pollster,polldate,electiondate,days_to_election,samplesize,methodology,candidate,party,poll_pct,actual_pct,signed_error,absolute_error,source_url,official_result_url
46370,72498,2016_Pres-G_OR,2016,OR,Ipsos,2016-09-22,2016-11-08,47,436.0,Online Panel,Donald Trump,REP,37.65,39.094035184496754,-1.4440351844967552,1.4440351844967552,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
47218,73895,2016_Pres-G_OR,2016,OR,Ipsos,2016-10-10,2016-11-08,29,644.0,Online Panel,Donald Trump,REP,37.24,39.094035184496754,-1.8540351844967518,1.8540351844967518,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48712,76293,2016_Pres-G_OR,2016,OR,Ipsos,2016-10-30,2016-11-08,9,465.0,Online Panel,Donald Trump,REP,37.04,39.094035184496754,-2.0540351844967546,2.0540351844967546,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48756,76337,2016_Pres-G_OR,2016,OR,YouGov,2016-10-20,2016-11-08,19,1112.0,Online Panel,Donald Trump,REP,36.0,39.094035184496754,-3.0940351844967537,3.0940351844967537,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
45866,71630,2016_Pres-G_PA,2016,PA,Ipsos,2016-09-12,2016-11-08,57,423.0,Online Panel,Donald Trump,REP,43.81,48.18333631228592,-4.373336312285915,4.373336312285915,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46090,72082,2016_Pres-G_PA,2016,PA,Ipsos,2016-09-19,2016-11-08,50,387.0,Online Panel,Donald Trump,REP,46.46,48.18333631228592,-1.723336312285916,1.723336312285916,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46371,72499,2016_Pres-G_PA,2016,PA,Ipsos,2016-09-26,2016-11-08,43,500.0,Online Panel,Donald Trump,REP,42.35,48.18333631228592,-5.833336312285915,5.833336312285915,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46668,72962,2016_Pres-G_PA,2016,PA,Ipsos,2016-10-03,2016-11-08,36,468.0,Online Panel,Donald Trump,REP,42.79,48.18333631228592,-5.393336312285918,5.393336312285918,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46567,72837,2016_Pres-G_PA,2016,PA,Marist,2016-10-05,2016-11-08,34,709.0,Live Phone,Donald Trump,REP,37.0,48.18333631228592,-11.183336312285917,11.183336312285917,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46570,72853,2016_Pres-G_PA,2016,PA,YouGov,2016-10-06,2016-11-08,33,997.0,Live Phone/Online Panel,Donald Trump,REP,40.0,48.18333631228592,-8.183336312285917,8.183336312285917,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46852,73298,2016_Pres-G_PA,2016,PA,Ipsos,2016-10-10,2016-11-08,29,1153.0,Online Panel,Donald Trump,REP,41.91,48.18333631228592,-6.27333631228592,6.27333631228592,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
47219,73896,2016_Pres-G_PA,2016,PA,Ipsos,2016-10-17,2016-11-08,22,553.0,Online Panel,Donald Trump,REP,38.7,48.18333631228592,-9.483336312285914,9.483336312285914,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
47747,74730,2016_Pres-G_PA,2016,PA,Ipsos,2016-10-24,2016-11-08,15,445.0,Online Panel,Donald Trump,REP,45.87,48.18333631228592,-2.3133363122859194,2.3133363122859194,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
47777,74787,2016_Pres-G_PA,2016,PA,YouGov,2016-10-27,2016-11-08,12,1091.0,Live Phone/Online Panel,Donald Trump,REP,40.0,48.18333631228592,-8.183336312285917,8.183336312285917,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48683,76246,2016_Pres-G_PA,2016,PA,YouGov,2016-11-04,2016-11-08,4,931.0,Online Panel,Donald Trump,REP,43.0,48.18333631228592,-5.183336312285917,5.183336312285917,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48701,76282,2016_Pres-G_PA,2016,PA,Ipsos,2016-11-03,2016-11-08,5,498.0,Online Panel,Donald Trump,REP,45.19,48.18333631228592,-2.993336312285919,2.993336312285919,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48757,76338,2016_Pres-G_PA,2016,PA,YouGov,2016-10-20,2016-11-08,19,3704.0,Online Panel,Donald Trump,REP,41.2,48.18333631228592,-6.983336312285914,6.983336312285914,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48758,76339,2016_Pres-G_RI,2016,RI,YouGov,2016-10-20,2016-11-08,19,287.0,Online Panel,Donald Trump,REP,29.2,38.88620720864382,-9.686207208643818,9.686207208643818,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46372,72500,2016_Pres-G_SC,2016,SC,Ipsos,2016-09-22,2016-11-08,47,240.0,Online Panel,Donald Trump,REP,49.0,54.93933268569543,-5.939332685695433,5.939332685695433,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
47220,73897,2016_Pres-G_SC,2016,SC,Ipsos,2016-10-10,2016-11-08,29,304.0,Online Panel,Donald Trump,REP,50.89,54.93933268569543,-4.049332685695433,4.049332685695433,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48713,76294,2016_Pres-G_SC,2016,SC,Ipsos,2016-10-30,2016-11-08,9,251.0,Online Panel,Donald Trump,REP,49.43,54.93933268569543,-5.509332685695433,5.509332685695433,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48759,76340,2016_Pres-G_SC,2016,SC,YouGov,2016-10-20,2016-11-08,19,1298.0,Online Panel,Donald Trump,REP,46.6,54.93933268569543,-8.339332685695432,8.339332685695432,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46373,72501,2016_Pres-G_SD,2016,SD,Ipsos,2016-09-19,2016-11-08,50,105.0,Online Panel,Donald Trump,REP,46.8,61.5307503789588,-14.730750378958803,14.730750378958803,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
47221,73898,2016_Pres-G_SD,2016,SD,Ipsos,2016-10-10,2016-11-08,29,103.0,Online Panel,Donald Trump,REP,49.64,61.5307503789588,-11.8907503789588,11.8907503789588,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48791,76377,2016_Pres-G_SD,2016,SD,Ipsos,2016-10-30,2016-11-08,9,114.0,Online Panel,Donald Trump,REP,52.16,61.5307503789588,-9.370750378958803,9.370750378958803,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48760,76341,2016_Pres-G_SD,2016,SD,YouGov,2016-10-20,2016-11-08,19,246.0,Online Panel,Donald Trump,REP,49.6,61.5307503789588,-11.930750378958798,11.930750378958798,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46093,72085,2016_Pres-G_TN,2016,TN,Ipsos,2016-09-15,2016-11-08,54,447.0,Online Panel,Donald Trump,REP,47.02,60.722033694214616,-13.702033694214613,13.702033694214613,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46671,72965,2016_Pres-G_TN,2016,TN,Ipsos,2016-09-29,2016-11-08,40,557.0,Online Panel,Donald Trump,REP,48.57,60.722033694214616,-12.152033694214616,12.152033694214616,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
47222,73899,2016_Pres-G_TN,2016,TN,Ipsos,2016-10-13,2016-11-08,26,433.0,Online Panel,Donald Trump,REP,44.35,60.722033694214616,-16.372033694214615,16.372033694214615,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48714,76295,2016_Pres-G_TN,2016,TN,Ipsos,2016-10-30,2016-11-08,9,538.0,Online Panel,Donald Trump,REP,49.76,60.722033694214616,-10.962033694214618,10.962033694214618,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48761,76342,2016_Pres-G_TN,2016,TN,YouGov,2016-10-20,2016-11-08,19,1729.0,Online Panel,Donald Trump,REP,48.3,60.722033694214616,-12.422033694214619,12.422033694214619,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
45869,71633,2016_Pres-G_TX,2016,TX,Ipsos,2016-09-12,2016-11-08,57,462.0,Online Panel,Donald Trump,REP,51.13,52.23468557933538,-1.1046855793353743,1.1046855793353743,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46094,72086,2016_Pres-G_TX,2016,TX,Ipsos,2016-09-19,2016-11-08,50,462.0,Online Panel,Donald Trump,REP,48.1,52.23468557933538,-4.134685579335375,4.134685579335375,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46375,72503,2016_Pres-G_TX,2016,TX,Ipsos,2016-09-26,2016-11-08,43,464.0,Online Panel,Donald Trump,REP,48.31,52.23468557933538,-3.9246855793353745,3.9246855793353745,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46672,72966,2016_Pres-G_TX,2016,TX,Ipsos,2016-10-03,2016-11-08,36,583.0,Online Panel,Donald Trump,REP,50.14,52.23468557933538,-2.0946855793353762,2.0946855793353762,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46856,73302,2016_Pres-G_TX,2016,TX,Ipsos,2016-10-10,2016-11-08,29,422.0,Online Panel,Donald Trump,REP,57.0,52.23468557933538,4.765314420664623,4.765314420664623,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
47223,73900,2016_Pres-G_TX,2016,TX,Ipsos,2016-10-17,2016-11-08,22,405.0,Online Panel,Donald Trump,REP,52.23,52.23468557933538,-0.004685579335379941,0.004685579335379941,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
47237,73920,2016_Pres-G_TX,2016,TX,YouGov,2016-10-21,2016-11-08,18,1031.0,Live Phone/Online Panel,Donald Trump,REP,46.0,52.23468557933538,-6.234685579335377,6.234685579335377,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
47544,74373,2016_Pres-G_TX,2016,TX,YouGov,2016-10-18,2016-11-08,21,959.0,Online Panel,Donald Trump,REP,45.0,52.23468557933538,-7.234685579335377,7.234685579335377,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
47750,74733,2016_Pres-G_TX,2016,TX,Ipsos,2016-10-24,2016-11-08,15,504.0,Online Panel,Donald Trump,REP,48.36,52.23468557933538,-3.8746855793353774,3.8746855793353774,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48210,75508,2016_Pres-G_TX,2016,TX,Marist,2016-10-31,2016-11-08,8,679.0,Live Phone,Donald Trump,REP,49.0,52.23468557933538,-3.234685579335377,3.234685579335377,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48702,76283,2016_Pres-G_TX,2016,TX,Ipsos,2016-11-03,2016-11-08,5,646.0,Online Panel,Donald Trump,REP,48.75,52.23468557933538,-3.484685579335377,3.484685579335377,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48762,76343,2016_Pres-G_TX,2016,TX,YouGov,2016-10-20,2016-11-08,19,5874.0,Online Panel,Donald Trump,REP,44.7,52.23468557933538,-7.534685579335374,7.534685579335374,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46095,72087,2016_Pres-G_UT,2016,UT,Ipsos,2016-09-12,2016-11-08,57,208.0,Online Panel,Donald Trump,REP,47.96,45.53795868437707,2.422041315622934,2.422041315622934,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46857,73303,2016_Pres-G_UT,2016,UT,Ipsos,2016-10-03,2016-11-08,36,282.0,Online Panel,Donald Trump,REP,41.45,45.53795868437707,-4.087958684377064,4.087958684377064,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46866,73319,2016_Pres-G_UT,2016,UT,YouGov,2016-10-13,2016-11-08,26,951.0,Live Phone/Online Panel,Donald Trump,REP,37.0,45.53795868437707,-8.537958684377067,8.537958684377067,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48684,76247,2016_Pres-G_UT,2016,UT,YouGov,2016-11-04,2016-11-08,4,762.0,Online Panel,Donald Trump,REP,40.0,45.53795868437707,-5.537958684377067,5.537958684377067,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48792,76378,2016_Pres-G_UT,2016,UT,Ipsos,2016-10-27,2016-11-08,12,286.0,Online Panel,Donald Trump,REP,39.66,45.53795868437707,-5.87795868437707,5.87795868437707,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48763,76344,2016_Pres-G_UT,2016,UT,YouGov,2016-10-20,2016-11-08,19,676.0,Online Panel,Donald Trump,REP,32.8,45.53795868437707,-12.73795868437707,12.73795868437707,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
45871,71635,2016_Pres-G_VA,2016,VA,Ipsos,2016-09-12,2016-11-08,57,435.0,Online Panel,Donald Trump,REP,37.51,44.40669663012711,-6.89669663012711,6.89669663012711,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46029,71985,2016_Pres-G_VA,2016,VA,YouGov,2016-09-22,2016-11-08,47,1237.0,Live Phone/Online Panel,Donald Trump,REP,37.0,44.40669663012711,-7.406696630127108,7.406696630127108,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46377,72505,2016_Pres-G_VA,2016,VA,Ipsos,2016-09-22,2016-11-08,47,849.0,Online Panel,Donald Trump,REP,40.35,44.40669663012711,-4.056696630127107,4.056696630127107,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46858,73304,2016_Pres-G_VA,2016,VA,Ipsos,2016-10-06,2016-11-08,33,884.0,Online Panel,Donald Trump,REP,38.8,44.40669663012711,-5.606696630127111,5.606696630127111,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
47752,74735,2016_Pres-G_VA,2016,VA,Ipsos,2016-10-20,2016-11-08,19,697.0,Online Panel,Donald Trump,REP,39.3,44.40669663012711,-5.106696630127111,5.106696630127111,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48703,76284,2016_Pres-G_VA,2016,VA,Ipsos,2016-11-03,2016-11-08,5,534.0,Online Panel,Donald Trump,REP,41.11,44.40669663012711,-3.2966966301271086,3.2966966301271086,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48765,76346,2016_Pres-G_VA,2016,VA,YouGov,2016-10-20,2016-11-08,19,2460.0,Online Panel,Donald Trump,REP,37.0,44.40669663012711,-7.406696630127108,7.406696630127108,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46674,72968,2016_Pres-G_VT,2016,VT,Ipsos,2016-09-26,2016-11-08,43,102.0,Online Panel,Donald Trump,REP,21.29,30.26943475514732,-8.97943475514732,8.97943475514732,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48255,75556,2016_Pres-G_VT,2016,VT,Ipsos,2016-10-30,2016-11-08,9,106.0,Online Panel,Donald Trump,REP,23.4,30.26943475514732,-6.869434755147321,6.869434755147321,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48764,76345,2016_Pres-G_VT,2016,VT,YouGov,2016-10-20,2016-11-08,19,191.0,Online Panel,Donald Trump,REP,24.5,30.26943475514732,-5.769434755147319,5.769434755147319,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
45872,71636,2016_Pres-G_WA,2016,WA,Ipsos,2016-09-08,2016-11-08,61,460.0,Online Panel,Donald Trump,REP,36.92,36.83268018663746,0.0873198133625408,0.0873198133625408,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46378,72506,2016_Pres-G_WA,2016,WA,Ipsos,2016-09-22,2016-11-08,47,496.0,Online Panel,Donald Trump,REP,35.28,36.83268018663746,-1.5526801866374598,1.5526801866374598,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46676,72970,2016_Pres-G_WA,2016,WA,Ipsos,2016-10-03,2016-11-08,36,341.0,Online Panel,Donald Trump,REP,33.29,36.83268018663746,-3.5426801866374618,3.5426801866374618,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
47628,74543,2016_Pres-G_WA,2016,WA,YouGov,2016-10-10,2016-11-08,29,750.0,Online Panel,Donald Trump,REP,39.0,36.83268018663746,2.167319813362539,2.167319813362539,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
47226,73903,2016_Pres-G_WA,2016,WA,Ipsos,2016-10-13,2016-11-08,26,488.0,Online Panel,Donald Trump,REP,42.36,36.83268018663746,5.5273198133625385,5.5273198133625385,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48715,76296,2016_Pres-G_WA,2016,WA,Ipsos,2016-10-30,2016-11-08,9,562.0,Online Panel,Donald Trump,REP,38.48,36.83268018663746,1.647319813362536,1.647319813362536,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48766,76347,2016_Pres-G_WA,2016,WA,YouGov,2016-10-20,2016-11-08,19,1985.0,Online Panel,Donald Trump,REP,31.7,36.83268018663746,-5.132680186637462,5.132680186637462,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46099,72091,2016_Pres-G_WI,2016,WI,Ipsos,2016-09-15,2016-11-08,54,526.0,Online Panel,Donald Trump,REP,41.09,47.21818456731012,-6.1281845673101145,6.1281845673101145,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46678,72972,2016_Pres-G_WI,2016,WI,Ipsos,2016-09-29,2016-11-08,40,687.0,Online Panel,Donald Trump,REP,42.28,47.21818456731012,-4.938184567310117,4.938184567310117,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46569,72848,2016_Pres-G_WI,2016,WI,YouGov,2016-10-06,2016-11-08,33,993.0,Live Phone/Online Panel,Donald Trump,REP,39.0,47.21818456731012,-8.218184567310118,8.218184567310118,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
47228,73905,2016_Pres-G_WI,2016,WI,Ipsos,2016-10-13,2016-11-08,26,470.0,Online Panel,Donald Trump,REP,41.86,47.21818456731012,-5.3581845673101185,5.3581845673101185,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48717,76298,2016_Pres-G_WI,2016,WI,Ipsos,2016-10-30,2016-11-08,9,625.0,Online Panel,Donald Trump,REP,39.99,47.21818456731012,-7.228184567310116,7.228184567310116,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48768,76349,2016_Pres-G_WI,2016,WI,YouGov,2016-10-20,2016-11-08,19,1794.0,Online Panel,Donald Trump,REP,37.7,47.21818456731012,-9.518184567310115,9.518184567310115,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46379,72507,2016_Pres-G_WV,2016,WV,Ipsos,2016-09-19,2016-11-08,50,173.0,Online Panel,Donald Trump,REP,52.74,68.49877453553427,-15.758774535534265,15.758774535534265,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
47227,73904,2016_Pres-G_WV,2016,WV,Ipsos,2016-10-10,2016-11-08,29,129.0,Online Panel,Donald Trump,REP,55.84,68.49877453553427,-12.658774535534263,12.658774535534263,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48716,76297,2016_Pres-G_WV,2016,WV,Ipsos,2016-10-30,2016-11-08,9,180.0,Online Panel,Donald Trump,REP,58.04,68.49877453553427,-10.458774535534268,10.458774535534268,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48767,76348,2016_Pres-G_WV,2016,WV,YouGov,2016-10-20,2016-11-08,19,472.0,Online Panel,Donald Trump,REP,54.0,68.49877453553427,-14.498774535534267,14.498774535534267,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48769,76350,2016_Pres-G_WY,2016,WY,YouGov,2016-10-20,2016-11-08,19,151.0,Online Panel,Donald Trump,REP,59.0,68.17263307654125,-9.172633076541246,9.172633076541246,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
29507,35107,2012_Pres-G_AZ,2012,AZ,YouGov,2012-09-11,2012-11-06,56,628.0,Online Panel,Mitt Romney,REP,51.0,53.65453316597471,-2.654533165974712,2.654533165974712,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
30051,35955,2012_Pres-G_AZ,2012,AZ,YouGov,2012-10-08,2012-11-06,29,469.0,Online Panel,Mitt Romney,REP,52.0,53.65453316597471,-1.654533165974712,1.654533165974712,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
30685,36956,2012_Pres-G_AZ,2012,AZ,YouGov,2012-11-02,2012-11-06,4,702.0,Online Panel,Mitt Romney,REP,52.0,53.65453316597471,-1.654533165974712,1.654533165974712,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
29483,35065,2012_Pres-G_CA,2012,CA,YouGov,2012-09-11,2012-11-06,56,1361.0,Online Panel,Mitt Romney,REP,39.0,37.1203785207048,1.8796214792952028,1.8796214792952028,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
30046,35945,2012_Pres-G_CA,2012,CA,YouGov,2012-10-08,2012-11-06,29,1169.0,Online Panel,Mitt Romney,REP,39.0,37.1203785207048,1.8796214792952028,1.8796214792952028,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
30703,36991,2012_Pres-G_CA,2012,CA,YouGov,2012-11-02,2012-11-06,4,1575.0,Online Panel,Mitt Romney,REP,40.0,37.1203785207048,2.879621479295203,2.879621479295203,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
29434,35000,2012_Pres-G_CO,2012,CO,YouGov,2012-09-11,2012-11-06,56,707.0,Online Panel,Mitt Romney,REP,45.0,46.1269839293067,-1.1269839293066966,1.1269839293066966,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
29441,35012,2012_Pres-G_CO,2012,CO,Marist,2012-09-17,2012-11-06,50,971.0,Live Phone,Mitt Romney,REP,45.0,46.1269839293067,-1.1269839293066966,1.1269839293066966,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
30035,35922,2012_Pres-G_CO,2012,CO,YouGov,2012-10-08,2012-11-06,29,527.0,Online Panel,Mitt Romney,REP,45.0,46.1269839293067,-1.1269839293066966,1.1269839293066966,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
30316,36347,2012_Pres-G_CO,2012,CO,Marist,2012-10-23,2012-11-06,14,1128.0,Live Phone,Mitt Romney,REP,48.0,46.1269839293067,1.8730160706933034,1.8730160706933034,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
30603,36803,2012_Pres-G_CO,2012,CO,Ipsos,2012-11-01,2012-11-06,5,1052.0,Online Panel,Mitt Romney,REP,46.0,46.1269839293067,-0.12698392930669655,0.12698392930669655,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
30604,36804,2012_Pres-G_CO,2012,CO,Ipsos,2012-11-01,2012-11-06,5,1226.0,Online Panel,Mitt Romney,REP,46.0,46.1269839293067,-0.12698392930669655,0.12698392930669655,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
30712,37008,2012_Pres-G_CO,2012,CO,YouGov,2012-11-02,2012-11-06,4,752.0,Online Panel,Mitt Romney,REP,47.0,46.1269839293067,0.8730160706933034,0.8730160706933034,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
30787,37141,2012_Pres-G_CO,2012,CO,Ipsos,2012-11-04,2012-11-06,2,774.0,Online Panel,Mitt Romney,REP,47.0,46.1269839293067,0.8730160706933034,0.8730160706933034,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
29496,35086,2012_Pres-G_CT,2012,CT,YouGov,2012-09-11,2012-11-06,56,634.0,Online Panel,Mitt Romney,REP,40.0,40.725355365115206,-0.725355365115206,0.725355365115206,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
30042,35992,2012_Pres-G_CT,2012,CT,YouGov,2012-10-08,2012-11-06,29,434.0,Online Panel,Mitt Romney,REP,39.0,40.725355365115206,-1.725355365115206,1.725355365115206,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
30702,36989,2012_Pres-G_CT,2012,CT,YouGov,2012-11-02,2012-11-06,4,895.0,Online Panel,Mitt Romney,REP,39.0,40.725355365115206,-1.725355365115206,1.725355365115206,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
19100,24420,2012_Pres-G_FL,2012,FL,Marist,2012-09-10,2012-11-06,57,980.0,Live Phone,Mitt Romney,REP,44.0,49.13097776197552,-5.130977761975522,5.130977761975522,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
29429,34992,2012_Pres-G_FL,2012,FL,YouGov,2012-09-11,2012-11-06,56,1415.0,Online Panel,Mitt Romney,REP,47.0,49.13097776197552,-2.1309777619755224,2.1309777619755224,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
29724,35441,2012_Pres-G_FL,2012,FL,Marist,2012-09-30,2012-11-06,37,890.0,Live Phone,Mitt Romney,REP,46.0,49.13097776197552,-3.1309777619755224,3.1309777619755224,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
29922,35740,2012_Pres-G_FL,2012,FL,Marist,2012-10-08,2012-11-06,29,988.0,Live Phone,Mitt Romney,REP,47.0,49.13097776197552,-2.1309777619755224,2.1309777619755224,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
